chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr11	2402391	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr11	2465103	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	2775022	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	2920265	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	2920350	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	3050521	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	3121590	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	3980498	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	6375363	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	6426029	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	6598119	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	8827626	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	9236966	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	9597577	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	10621492	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	13156713	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	14259494	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	15692519	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	16302064	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	17602053	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	17786457	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	18597101	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	19185400	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	20481627	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	21536028	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	23134523	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	30446937	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	30447089	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	32451777	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	32895657	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	33562503	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	33901181	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	35120604	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	35355993	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	35380439	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	36058725	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	36490814	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	44638520	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	44992815	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	45255208	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	45275443	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	45689077	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	45825469	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	46942432	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	47401027	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	47430791	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	48040772	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	55681277	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	57170496	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	57195187	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	57295322	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	60383256	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	60383361	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	60414767	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	61110186	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	61300739	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	61309917	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	62138469	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr11	62584715	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	62783543	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	63466987	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	63997492	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	64301932	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	64527603	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	64533623	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	64540950	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr11	64578534	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr11	64621386	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr11	64642144	concordant	Blood_PBMC	3_TxFlnk	Tran- scription	ALL
chr11	64642622	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr11	64643263	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	64662577	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	64780701	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	64835863	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	64986065	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	65315030	concordant	Blood_PBMC	3_TxFlnk	Tran- scription	ALL
chr11	65407213	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	65411757	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	65570817	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	65839402	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	66140389	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	66306861	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	66812262	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	67115713	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	67255424	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr11	67768362	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	68238943	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	68270782	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	68714011	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	69638902	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	70232216	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	70432884	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	71082541	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	72163084	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	73051203	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	73115433	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	73336860	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	73356353	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	74494453	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	75046147	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	78149737	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	78614359	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	78672632	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	79113178	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	81131171	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	81358293	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	82465666	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	82769278	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	85175573	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	86184919	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	93904908	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	93915396	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	94500749	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	95953291	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	100709217	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	102447295	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	104789052	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	104906152	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	109292505	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	111250093	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr11	111250129	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr11	113499828	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	113844382	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	113844406	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	114667730	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	116231494	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	116799792	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	116857480	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	117150905	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	117879502	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	118014547	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	118401093	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	118501494	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	118754386	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr11	118986793	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr11	118986860	concordant	Blood_PBMC	3_TxFlnk	Tran- scription	ALL
chr11	119020941	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr11	119251096	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	120706637	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	121028592	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	121612857	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	123349709	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	123350653	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	123429542	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	123571636	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	124788656	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	126031193	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	126100062	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr11	130278485	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr11	131074693	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	131618158	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr11	133995787	concordant	Blood_PBMC	12_EnhBiv	Bivalent	ALL
chr11	134257429	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	932695	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	1663656	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	1947479	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	1960381	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	2039878	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	2077686	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	3251138	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	3980162	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	4262708	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	4616445	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	5019024	concordant	Blood_PBMC	11_BivFlnk	Bivalent	ALL
chr12	5194427	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	6233657	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	6471251	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	6752881	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	7281566	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	8931477	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	9269178	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	9493259	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	10368369	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	12369905	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	12957471	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	13152456	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	13196876	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	13214595	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	13219645	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	13347711	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	20523236	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	20847154	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	22171966	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	24862517	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	32153547	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	32721391	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	39285991	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	39837660	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	44919734	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	46301746	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	46853041	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	47481988	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	48399295	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	49355334	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	49364094	concordant	Blood_PBMC	11_BivFlnk	Bivalent	ALL
chr12	49745406	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	50178129	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	50467278	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	50616100	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	51236582	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	51347610	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	51686117	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	51784498	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	51912686	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	52071544	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	52367989	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	52418769	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	52594403	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	52610082	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	52732246	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	52840741	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	53273196	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	53924036	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	54091604	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	54779077	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	55362424	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	56323816	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	56495114	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	56581829	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	57496251	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr12	57595392	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	59271109	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	64237202	concordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr12	65283867	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	65551065	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	65557042	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	72668243	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	76209419	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	76577332	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	80610944	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	81568596	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	83178545	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	84897099	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	88186400	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	89257656	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	92751312	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	94241055	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	94579665	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	94676545	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr12	95200587	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	96384170	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	96439560	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	97774558	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	100591365	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	105074557	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	105093614	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	107174001	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	107779567	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	108974486	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	109027932	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	109299676	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	109743596	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	110136024	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr12	110940287	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	112677742	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	113531238	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	114204091	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	116920139	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	117039927	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	117477000	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	117490487	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	120665695	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr12	121158302	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	121164220	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	121890311	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr12	122075894	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr12	122268950	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	122519119	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr12	123633142	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	123900102	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	124429295	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	124778214	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	125064172	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	126591842	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	127154137	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	127225711	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	127253305	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	128296831	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	130354828	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	132280409	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	132303491	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	132377424	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr12	132976722	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	133186923	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr12	133228167	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr12	133290134	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr12	133363304	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	20868822	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	20912205	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	21295528	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr13	21295590	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr13	25079332	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	27609281	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr13	29202889	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	29971633	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	31422050	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	32545375	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	33413061	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	33701361	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	33930421	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	36271465	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	37394336	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr13	39857500	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	40386044	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	43385644	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	43938637	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	44933925	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	45306878	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	46095709	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	47161427	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	47174479	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr13	47326588	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr13	48247401	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	49306387	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	50706912	concordant	Blood_PBMC	12_EnhBiv	Bivalent	ALL
chr13	58198537	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	65126171	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	67551364	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	67803895	concordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr13	73034831	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	73159683	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	78307102	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	80221908	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	87444505	concordant	Blood_PBMC	9_Het	Hetero- chromatin	ALL
chr13	96454018	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	98082182	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	99629970	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	99636658	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	99934873	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	100377366	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	102106423	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	102844744	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	103466700	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	106828822	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	110368227	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	111290667	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	111464554	concordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr13	111558626	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr13	111839160	concordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr13	111867078	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	113362275	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	113624471	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	113662042	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	113676829	concordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr13	113812858	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr13	113833487	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	114061812	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	114062507	concordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr13	114767277	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr13	114823829	concordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr13	114863115	concordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr14	20978810	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr14	21059287	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr14	22712802	concordant	Blood_PBMC	15_Quies	Quiescent	ALL
