chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr20	57766896	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr20	61051685	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr20	61637547	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr22	38610795	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr22	46760120	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr3	42977845	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr3	42977953	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr3	48698519	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr3	75445502	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr3	128721244	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr3	138724332	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr3	197226107	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr4	24801425	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr4	155664150	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr5	181922	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr5	140821425	discordant	Brain_AG	9_Het	Hetero- chromatin	CGI
chr5	170739853	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr5	172175765	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr6	28175578	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr6	28235090	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr6	35109242	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr7	1062820	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr7	2578128	discordant	Brain_AG	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr7	89748278	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr7	101944275	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr7	150779047	discordant	Brain_AG	7_Enh	Enhancer	CGI
chr7	155164995	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr7	156735656	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr8	144810034	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr9	137030555	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr9	139565048	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr9	140116137	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr1	1003126	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr1	6341140	discordant	Liver	5_TxWk	Tran- scription	CGI
chr1	8271997	discordant	Liver	15_Quies	Quiescent	CGI
chr1	36042433	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr1	40149432	discordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr1	59280290	discordant	Liver	1_TssA	Active promoter	CGI
chr1	200009927	discordant	Liver	1_TssA	Active promoter	CGI
chr1	237205295	discordant	Liver	7_Enh	Enhancer	CGI
chr10	8078127	discordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr10	46168597	discordant	Liver	1_TssA	Active promoter	CGI
chr11	316247	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr11	379455	discordant	Liver	15_Quies	Quiescent	CGI
chr11	32449450	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr11	65315466	discordant	Liver	5_TxWk	Tran- scription	CGI
chr11	66083573	discordant	Liver	5_TxWk	Tran- scription	CGI
chr11	67052992	discordant	Liver	6_EnhG	Enhancer	CGI
chr11	76858729	discordant	Liver	5_TxWk	Tran- scription	CGI
chr11	118842413	discordant	Liver	15_Quies	Quiescent	CGI
chr11	118842444	discordant	Liver	15_Quies	Quiescent	CGI
chr11	118842484	discordant	Liver	15_Quies	Quiescent	CGI
chr11	123448381	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr12	6876922	discordant	Liver	1_TssA	Active promoter	CGI
chr12	125039177	discordant	Liver	7_Enh	Enhancer	CGI
chr12	133178856	discordant	Liver	7_Enh	Enhancer	CGI
chr13	50701050	discordant	Liver	7_Enh	Enhancer	CGI
chr13	79176769	discordant	Liver	12_EnhBiv	Bivalent	CGI
chr13	112985463	discordant	Liver	11_BivFlnk	Bivalent	CGI
chr14	38068590	discordant	Liver	7_Enh	Enhancer	CGI
chr14	102974979	discordant	Liver	5_TxWk	Tran- scription	CGI
chr15	41788368	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr15	90171693	discordant	Liver	5_TxWk	Tran- scription	CGI
chr15	91423337	discordant	Liver	6_EnhG	Enhancer	CGI
chr16	733842	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	Liver	12_EnhBiv	Bivalent	CGI
chr16	3242639	discordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr16	84346925	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr16	85648370	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr16	85743612	discordant	Liver	15_Quies	Quiescent	CGI
chr16	88883363	discordant	Liver	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	Liver	4_Tx	Tran- scription	CGI
chr17	3658684	discordant	Liver	7_Enh	Enhancer	CGI
chr17	19628087	discordant	Liver	7_Enh	Enhancer	CGI
chr17	42431748	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr17	78032296	discordant	Liver	5_TxWk	Tran- scription	CGI
chr17	78032424	discordant	Liver	5_TxWk	Tran- scription	CGI
chr17	79393718	discordant	Liver	5_TxWk	Tran- scription	CGI
chr18	14999178	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr18	55108537	discordant	Liver	7_Enh	Enhancer	CGI
chr19	947936	discordant	Liver	15_Quies	Quiescent	CGI
chr19	1009172	discordant	Liver	5_TxWk	Tran- scription	CGI
chr19	36612741	discordant	Liver	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	Liver	8_ZNF/Rpts	Other	CGI
chr19	49828641	discordant	Liver	5_TxWk	Tran- scription	CGI
chr19	49828650	discordant	Liver	5_TxWk	Tran- scription	CGI
chr19	49828658	discordant	Liver	5_TxWk	Tran- scription	CGI
chr19	51411940	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr19	58446787	discordant	Liver	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	Liver	7_Enh	Enhancer	CGI
chr2	95537405	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr2	241612069	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr20	22549253	discordant	Liver	6_EnhG	Enhancer	CGI
chr20	39968608	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr20	57766896	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr20	61051685	discordant	Liver	7_Enh	Enhancer	CGI
chr20	61637547	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr22	38610795	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr22	46760120	discordant	Liver	5_TxWk	Tran- scription	CGI
chr3	42977845	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr3	42977953	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr3	48698519	discordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr3	75445502	discordant	Liver	15_Quies	Quiescent	CGI
chr3	128721244	discordant	Liver	7_Enh	Enhancer	CGI
chr3	138724332	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr3	197226107	discordant	Liver	15_Quies	Quiescent	CGI
chr4	24801425	discordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr4	155664150	discordant	Liver	12_EnhBiv	Bivalent	CGI
chr5	181922	discordant	Liver	15_Quies	Quiescent	CGI
chr5	140821425	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr5	170739853	discordant	Liver	12_EnhBiv	Bivalent	CGI
chr5	172175765	discordant	Liver	15_Quies	Quiescent	CGI
chr6	28175578	discordant	Liver	10_TssBiv	Bivalent	CGI
chr6	28235090	discordant	Liver	1_TssA	Active promoter	CGI
chr6	35109242	discordant	Liver	5_TxWk	Tran- scription	CGI
chr7	1062820	discordant	Liver	5_TxWk	Tran- scription	CGI
chr7	2578128	discordant	Liver	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Liver	9_Het	Hetero- chromatin	CGI
chr7	89748278	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr7	101944275	discordant	Liver	15_Quies	Quiescent	CGI
chr7	150779047	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr7	155164995	discordant	Liver	12_EnhBiv	Bivalent	CGI
chr7	156735656	discordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr8	144810034	discordant	Liver	5_TxWk	Tran- scription	CGI
chr9	137030555	discordant	Liver	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	Liver	7_Enh	Enhancer	CGI
chr9	140116137	discordant	Liver	7_Enh	Enhancer	CGI
chr1	1003126	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr1	6341140	discordant	Colon	5_TxWk	Tran- scription	CGI
chr1	8271997	discordant	Colon	15_Quies	Quiescent	CGI
chr1	36042433	discordant	Colon	10_TssBiv	Bivalent	CGI
chr1	40149432	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr1	59280290	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr1	200009927	discordant	Colon	10_TssBiv	Bivalent	CGI
chr1	237205295	discordant	Colon	10_TssBiv	Bivalent	CGI
chr10	8078127	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr10	46168597	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr11	316247	discordant	Colon	3_TxFlnk	Tran- scription	CGI
chr11	379455	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr11	32449450	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr11	65315466	discordant	Colon	5_TxWk	Tran- scription	CGI
chr11	66083573	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr11	67052992	discordant	Colon	6_EnhG	Enhancer	CGI
chr11	76858729	discordant	Colon	1_TssA	Active promoter	CGI
chr11	118842413	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842444	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842484	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr11	123448381	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr12	6876922	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr12	125039177	discordant	Colon	7_Enh	Enhancer	CGI
chr12	133178856	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr13	50701050	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr13	79176769	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr13	112985463	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr14	102974979	discordant	Colon	7_Enh	Enhancer	CGI
chr15	41788368	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr15	90171693	discordant	Colon	5_TxWk	Tran- scription	CGI
chr15	91423337	discordant	Colon	4_Tx	Tran- scription	CGI
chr16	733842	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr16	3242639	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr16	84346925	discordant	Colon	7_Enh	Enhancer	CGI
chr16	85648370	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr16	85743612	discordant	Colon	15_Quies	Quiescent	CGI
chr16	88883363	discordant	Colon	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	Colon	4_Tx	Tran- scription	CGI
chr17	3658684	discordant	Colon	1_TssA	Active promoter	CGI
chr17	19628087	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr17	42431748	discordant	Colon	1_TssA	Active promoter	CGI
chr17	78032296	discordant	Colon	15_Quies	Quiescent	CGI
chr17	78032424	discordant	Colon	15_Quies	Quiescent	CGI
chr17	79393718	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr18	14999178	discordant	Colon	9_Het	Hetero- chromatin	CGI
chr18	55108537	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr19	947936	discordant	Colon	5_TxWk	Tran- scription	CGI
chr19	1009172	discordant	Colon	6_EnhG	Enhancer	CGI
chr19	36612741	discordant	Colon	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	Colon	9_Het	Hetero- chromatin	CGI
chr19	49828641	discordant	Colon	15_Quies	Quiescent	CGI
chr19	49828650	discordant	Colon	15_Quies	Quiescent	CGI
chr19	49828658	discordant	Colon	15_Quies	Quiescent	CGI
chr19	51411940	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr19	58446787	discordant	Colon	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr2	95537405	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr2	241612069	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr20	22549253	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr20	39968608	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr20	57766896	discordant	Colon	15_Quies	Quiescent	CGI
chr20	61051685	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr20	61637547	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr22	38610795	discordant	Colon	1_TssA	Active promoter	CGI
chr22	46760120	discordant	Colon	5_TxWk	Tran- scription	CGI
chr3	42977845	discordant	Colon	1_TssA	Active promoter	CGI
chr3	42977953	discordant	Colon	1_TssA	Active promoter	CGI
chr3	48698519	discordant	Colon	7_Enh	Enhancer	CGI
chr3	75445502	discordant	Colon	1_TssA	Active promoter	CGI
chr3	128721244	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr3	138724332	discordant	Colon	15_Quies	Quiescent	CGI
chr3	197226107	discordant	Colon	5_TxWk	Tran- scription	CGI
chr4	24801425	discordant	Colon	1_TssA	Active promoter	CGI
chr4	155664150	discordant	Colon	1_TssA	Active promoter	CGI
chr5	181922	discordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr5	140821425	discordant	Colon	9_Het	Hetero- chromatin	CGI
chr5	170739853	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr5	172175765	discordant	Colon	5_TxWk	Tran- scription	CGI
chr6	28175578	discordant	Colon	11_BivFlnk	Bivalent	CGI
chr6	28235090	discordant	Colon	1_TssA	Active promoter	CGI
chr6	35109242	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr7	1062820	discordant	Colon	5_TxWk	Tran- scription	CGI
chr7	2578128	discordant	Colon	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Colon	15_Quies	Quiescent	CGI
chr7	89748278	discordant	Colon	1_TssA	Active promoter	CGI
chr7	101944275	discordant	Colon	15_Quies	Quiescent	CGI
chr7	150779047	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr7	155164995	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr7	156735656	discordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr8	144810034	discordant	Colon	4_Tx	Tran- scription	CGI
chr9	137030555	discordant	Colon	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	Colon	12_EnhBiv	Bivalent	CGI
chr9	140116137	discordant	Colon	2_TssAFlnk	Active promoter	CGI
